REPORT_DATE,FATALITIES,STATE,COUNTY,change_2007,change_2008,change_2015,change_2016,change_2006_2016,indicator_2002_2006,indicator_1999_2001,indicator_1993_1998,has_accident_before_2006,name,Longitude,Latitude,Region,Family,Color,Nearest Neighbor,Region_color,simple_family
2002-07-01,1,MA,25017,0.0,0.0,0.0,0.0,0.0,1,0,0,0,Middlesex,-71.39262102,42.48584344,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
2003-02-07,1,MD,24033,0.0,0.0,0.0,0.0,-3.0,1,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
2002-12-04,1,FL,12127,1.0,-1.0,0.0,0.0,-1.0,1,0,0,0,Volusia,-81.18197434,29.05852431,S,Growth Management,green,Orlando,#1f77b4,Reform
2002-11-12,1,AZ,4003,0.0,0.0,0.0,1.0,1.0,1,0,0,0,Cochise,-109.7510129,31.87959362,W,Growth Management,green,Phoenix,#d62728,Reform
2003-03-10,1,ME,23017,0.0,0.0,0.0,0.0,0.0,1,0,0,0,Oxford,-70.75611419,44.49924446,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
2003-02-07,1,IA,19095,0.0,0.0,0.0,0.0,0.0,1,0,0,0,Iowa,-92.06369553,41.68621637,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
2003-03-03,1,ME,23027,0.0,0.0,0.0,0.0,1.0,1,0,0,0,Waldo,-69.14427892,44.50136648,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
2001-06-20,1,FL,12111,0.0,0.0,1.0,0.0,-1.0,0,1,0,0,St. Lucie,-80.47111892,27.377528,S,Growth Management,green,West Palm Beach,#1f77b4,Reform
2002-12-10,1,OH,39143,0.0,0.0,-1.0,0.0,1.0,1,0,0,0,Sandusky,-83.14419942,41.35730372,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
2002-10-05,1,MD,24005,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2002-10-25,1,MD,24043,0.0,0.0,0.0,0.0,1.0,1,0,0,0,Washington,-77.81329014,39.60413752,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
2002-10-30,1,OH,39089,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,Licking,-82.48290477,40.09170112,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
2002-10-21,1,OH,39165,0.0,0.0,0.0,0.0,0.0,1,0,0,0,Warren,-84.16728624,39.42735056,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
2002-02-14,1,ID,16047,0.0,0.0,0.0,0.0,1.0,1,0,0,0,Gooding,-114.8116615,42.97094353,W,High Density,orange,Salt Lake City,#d62728,Traditional
2002-02-23,1,CA,6099,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,Stanislaus,-120.9979524,37.55851635,W,Growth Management,green,Sacramento,#d62728,Reform
2002-02-05,3,CA,6019,0.0,-1.0,0.0,0.0,1.0,1,0,0,1,Fresno,-119.6506833,36.75807672,W,Growth Management,green,Sacramento,#d62728,Reform
2001-12-24,1,NY,36081,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,Queens,-73.81734511,40.70829859,NE,High Density,orange,New York (NY),#9edae5,Traditional
2002-10-07,1,MO,29047,0.0,-1.0,0.0,0.0,-1.0,1,0,0,0,Clay,-94.42122576,39.31045251,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
2001-10-20,1,NJ,34023,-1.0,1.0,0.0,-2.0,0.0,0,1,0,0,Middlesex,-74.41108832,40.43949114,NE,High Density,orange,New York (NY),#9edae5,Traditional
2002-11-05,1,MN,27147,0.0,-1.0,0.0,0.0,-2.0,1,0,0,0,Steele,-93.22627088,44.02240351,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
2002-08-29,2,NY,36051,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Livingston,-77.77517835,42.72855751,NE,Middle America,orange,Rochester,#9edae5,Traditional
2002-08-08,1,GA,13185,0.0,0.0,0.0,0.0,0.0,1,0,0,0,Lowndes,-83.26738819,30.83391096,S,Growth Management,green,Jacksonville,#1f77b4,Reform
2002-05-18,1,AZ,4013,1.0,0.0,1.0,0.0,4.0,1,0,0,0,Maricopa,-112.4908888,33.34875974,W,Growth Management,green,Phoenix,#d62728,Reform
1994-01-13,1,RI,44003,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Kent,-71.59305645,41.6720081,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1995-06-30,2,RI,44007,0.0,0.0,0.0,0.0,3.0,0,0,1,1,Providence,-71.58004041,41.8721229,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1999-10-30,1,PA,42049,1.0,-1.0,0.0,-1.0,-3.0,0,1,0,0,Erie,-80.03257439,41.9921752,NE,Middle America,orange,Buffalo,#9edae5,Traditional
1998-08-11,1,PA,42011,0.0,0.0,0.0,-1.0,1.0,0,0,1,0,Berks,-75.92604322,40.41644424,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1998-06-20,7,PA,42061,0.0,0.0,0.0,0.0,0.0,0,0,1,1,Huntingdon,-77.98140696,40.41688617,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1997-01-22,1,PA,42025,-1.0,0.0,0.0,0.0,-1.0,0,0,1,0,Carbon,-75.70851105,40.91846484,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1997-01-13,1,PA,42125,0.0,0.0,-1.0,0.0,-1.0,0,0,1,0,Washington,-80.24855447,40.18935898,NE,Middle America,orange,Pittsburgh,#9edae5,Traditional
2000-11-10,1,PA,42009,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Bedford,-78.49051194,40.00670558,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
2000-07-03,1,PA,42075,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,Lebanon,-76.45759104,40.36716938,NE,Containment-Lite,green,New York (PA),#9edae5,Reform
2000-01-29,1,PA,42101,-1.0,0.0,0.0,0.0,0.0,0,1,0,0,Philadelphia,-75.13324284,40.00806441,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
2001-05-21,1,NY,36103,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Suffolk,-72.84423227,40.87024178,NE,Middle America,orange,New Haven,#9edae5,Traditional
1995-03-22,1,OR,41067,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Washington,-123.0985728,45.55989124,W,Containment,green,Portland (WA),#d62728,Reform
1999-12-09,1,OK,40089,0.0,-1.0,0.0,0.0,-1.0,0,1,0,0,McCurtain,-94.77145458,34.1162239,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1999-11-23,2,OK,40087,0.0,0.0,0.0,0.0,0.0,0,1,0,1,McClain,-97.44298086,35.00888538,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1999-10-05,3,OK,40133,0.0,0.0,0.0,0.0,-1.0,0,1,0,1,Seminole,-96.61546183,35.1672074,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1999-05-19,1,OK,40131,-2.0,0.0,-1.0,0.0,-3.0,0,1,0,0,Rogers,-95.60476511,36.37196654,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1999-03-14,1,OK,40039,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Custer,-99.0014123,35.63856198,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1997-11-03,1,OH,39003,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Allen,-84.10584177,40.77151716,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
1997-05-27,1,OH,39069,1.0,0.0,0.0,0.0,1.0,0,0,1,0,Henry,-84.06830637,41.3339642,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1995-08-28,1,OH,39005,0.0,0.0,0.0,0.0,1.0,0,0,1,0,Ashland,-82.27061922,40.84592901,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
1994-12-17,2,OH,39011,0.0,0.0,0.0,0.0,0.0,0,0,1,1,Auglaize,-84.22168058,40.56085701,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
1999-05-05,1,NY,36037,0.0,0.0,-2.0,0.0,-4.0,0,1,0,0,Genesee,-78.19407819,43.00056703,NE,Middle America,orange,Rochester,#9edae5,Traditional
1997-04-04,1,NY,36105,0.0,0.0,0.0,0.0,-2.0,0,0,1,0,Sullivan,-74.7681497,41.71624399,NE,High Density,orange,New York (NY),#9edae5,Traditional
1997-10-19,1,NY,36001,-1.0,0.0,0.0,0.0,0.0,0,0,1,0,Albany,-73.97341306,42.59987237,NE,Middle America,orange,Hartford,#9edae5,Traditional
1997-03-06,1,NY,36089,-1.0,0.0,0.0,0.0,-2.0,0,0,1,0,St. Lawrence,-75.06907698,44.49647794,NE,Basic Exclusion,blue,Philadelphia (NJ),#9edae5,Exclusion
1997-09-21,1,NY,36043,0.0,0.0,0.0,0.0,1.0,0,0,1,0,Herkimer,-74.96255405,43.41936241,NE,Basic Exclusion,blue,Philadelphia (NJ),#9edae5,Exclusion
1996-02-01,1,NY,36119,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Westchester,-73.75591281,41.16176335,NE,High Density,orange,New York (NY),#9edae5,Traditional
2000-10-03,1,NY,36103,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Suffolk,-72.84423227,40.87024178,NE,Middle America,orange,New Haven,#9edae5,Traditional
2000-05-15,1,NY,36119,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Westchester,-73.75591281,41.16176335,NE,High Density,orange,New York (NY),#9edae5,Traditional
2001-10-16,1,NV,32003,0.0,-2.0,0.0,0.0,-3.0,0,1,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1999-06-10,1,NV,32007,0.0,0.0,0.0,0.0,1.0,0,1,0,0,Elko,-115.3578839,41.14601583,W,High Density,orange,Salt Lake City,#d62728,Traditional
1997-03-25,1,NM,35035,0.0,1.0,0.0,0.0,0.0,0,0,1,0,Otero,-105.7417441,32.61323163,W,Growth Management,green,Phoenix,#d62728,Reform
1997-10-06,1,NJ,34039,0.0,0.0,0.0,-1.0,-3.0,0,0,1,0,Union,-74.30721513,40.65928966,NE,High Density,orange,New York (NY),#9edae5,Traditional
1995-03-24,1,NE,31019,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Buffalo,-99.07510068,40.85504881,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1994-08-02,1,NE,31047,0.0,0.0,0.0,-1.0,0.0,0,0,1,0,Dawson,-99.81946635,40.86987625,W,Growth Control,green,Denver,#d62728,Reform
1998-08-10,1,NE,31019,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Buffalo,-99.07510068,40.85504881,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1997-07-20,1,ND,38043,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Kidder,-99.78013842,46.98013909,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1996-02-02,1,NC,37059,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Davie,-80.54428142,35.92957297,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1995-11-15,1,NC,37183,0.0,0.0,0.0,0.0,-3.0,0,0,1,0,Wake,-78.65050164,35.78982367,S,Middle America,orange,Raleigh,#1f77b4,Traditional
2000-10-28,1,NC,37195,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Wilson,-77.9189122,35.70531169,S,Middle America,orange,Raleigh,#1f77b4,Traditional
2000-03-30,3,NC,37127,0.0,-1.0,0.0,0.0,2.0,0,1,0,1,Nash,-77.9861842,35.96771851,S,Middle America,orange,Raleigh,#1f77b4,Traditional
2000-09-26,1,NC,37197,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,Yadkin,-80.66532457,36.1604416,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1998-11-18,1,NC,37037,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Chatham,-79.25545829,35.70266277,S,Middle America,orange,Raleigh,#1f77b4,Traditional
1998-08-28,1,NC,37119,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1999-10-15,1,MS,28159,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,Winston,-89.03430894,33.0883872,S,Containment,green,Memphis (MS),#1f77b4,Reform
1999-04-26,1,MS,28027,0.0,0.0,0.0,-1.0,-1.0,0,1,0,0,Coahoma,-90.60273114,34.22906962,S,Containment,green,Memphis (AR),#1f77b4,Reform
1999-02-13,1,MS,28051,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,Holmes,-90.09171669,33.12367405,S,Containment,green,Memphis (AR),#1f77b4,Reform
1996-03-08,2,MS,28121,-1.0,0.0,0.0,-1.0,-1.0,0,0,1,1,Rankin,-89.94594839,32.26422272,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
2001-01-23,1,MS,28047,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,Harrison,-89.11140872,30.50439082,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1999-03-17,1,MO,29123,0.0,0.0,0.0,0.0,1.0,0,1,0,0,Madison,-90.34465099,37.47823462,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1998-11-09,1,MO,29510,0.0,0.0,-1.0,0.0,0.0,0,0,1,0,St. Louis,-90.24484413,38.63654694,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1996-12-23,1,MO,29219,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Warren,-91.16024978,38.76446133,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1995-07-22,1,MO,29099,1.0,0.0,0.0,0.0,1.0,0,0,1,0,Jefferson,-90.53780688,38.26079127,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
2001-06-10,1,MO,29219,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Warren,-91.16024978,38.76446133,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
2000-04-27,1,MO,29105,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Laclede,-92.59043082,37.65865829,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
2000-08-31,1,MN,27169,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Winona,-91.77934467,43.98683746,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1997-09-24,1,MI,26027,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Cass,-85.99403741,41.91545547,MW,Middle America,orange,Grand Rapids,#f7b6d2,Traditional
1995-06-06,1,MI,26025,1.0,0.0,0.0,0.0,0.0,0,0,1,0,Calhoun,-85.00508394,42.24636617,MW,Middle America,orange,Grand Rapids,#f7b6d2,Traditional
2000-01-25,1,MI,26037,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Clinton,-84.60138451,42.9439517,MW,Middle America,orange,Grand Rapids,#f7b6d2,Traditional
2000-11-20,1,MD,24025,0.0,0.0,1.0,0.0,1.0,0,1,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2000-04-27,1,MD,24023,0.0,0.0,0.0,-1.0,0.0,0,1,0,0,Garrett,-79.27376451,39.52849306,NE,Middle America,orange,Pittsburgh,#9edae5,Traditional
1997-06-09,1,MD,24015,0.0,0.0,0.0,0.0,1.0,0,0,1,0,Cecil,-75.94133759,39.57067423,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1998-08-25,1,MD,24033,0.0,0.0,0.0,0.0,-3.0,0,0,1,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1996-12-17,1,MD,24003,0.0,0.0,0.0,0.0,1.0,0,0,1,0,Anne Arundel,-76.60335105,39.0057724,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1997-11-11,1,MD,24013,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Carroll,-77.02256972,39.56320174,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1997-12-16,1,MD,24033,0.0,0.0,0.0,0.0,-3.0,0,0,1,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1996-11-04,1,MD,24021,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Frederick,-77.3978074,39.4720692,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1995-10-14,2,MD,24021,0.0,0.0,0.0,0.0,0.0,0,0,1,1,Frederick,-77.3978074,39.4720692,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1994-10-26,1,MD,24005,0.0,0.0,0.0,-1.0,-1.0,0,0,1,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1998-06-20,2,MD,24045,0.0,0.0,0.0,0.0,-1.0,0,0,1,1,Wicomico,-75.62218411,38.37287229,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1996-01-11,1,MD,24043,0.0,0.0,0.0,0.0,1.0,0,0,1,0,Washington,-77.81329014,39.60413752,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1995-10-27,1,MD,24005,0.0,0.0,0.0,-1.0,-1.0,0,0,1,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1999-10-14,1,MD,24025,0.0,0.0,1.0,0.0,1.0,0,1,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1998-05-31,1,MA,25021,0.0,-1.0,0.0,-1.0,-1.0,0,0,1,0,Norfolk,-71.20690516,42.1624614,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1996-05-05,2,LA,22005,0.0,-1.0,0.0,0.0,0.0,0,0,1,1,Ascension,-90.91101939,30.20335229,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1996-12-22,1,LA,22017,-1.0,0.0,0.0,0.0,3.0,0,0,1,0,Caddo,-93.88236667,32.5802177,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1995-05-28,1,LA,22027,0.0,0.0,0.0,0.0,1.0,0,0,1,0,Claiborne,-92.99565971,32.82277025,S,Containment,green,Memphis (AR),#1f77b4,Reform
1996-01-20,1,LA,22001,-2.0,0.0,1.0,0.0,2.0,0,0,1,0,Acadia,-92.41163568,30.29064732,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1998-01-16,1,LA,22073,0.0,0.0,0.0,0.0,1.0,0,0,1,0,Ouachita,-92.15486108,32.47822702,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1998-01-16,1,LA,22073,0.0,0.0,0.0,0.0,1.0,0,0,1,0,Ouachita,-92.15486108,32.47822702,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1995-12-29,1,KY,21061,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Edmonson,-86.23847919,37.20904677,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
1998-10-21,1,KY,21151,0.0,0.0,0.0,0.0,-1.0,0,0,1,0,Madison,-84.27808893,37.71989076,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
1997-09-07,1,KY,21195,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Pike,-82.39537783,37.46909859,S,Middle America,orange,Washington (WV),#1f77b4,Traditional
1995-08-18,1,KY,21067,0.0,0.0,0.0,0.0,-2.0,0,0,1,0,Fayette,-84.4589719,38.04287124,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
1996-06-05,1,KY,21037,0.0,0.0,0.0,0.0,1.0,0,0,1,0,Campbell,-84.3791722,38.94658952,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
1998-05-01,1,KY,21111,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Jefferson,-85.65772828,38.18834895,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
2000-05-09,1,KY,21029,0.0,0.0,-1.0,0.0,0.0,0,1,0,0,Bullitt,-85.69808753,37.97000785,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
1999-02-11,1,KY,21199,0.0,-1.0,0.0,0.0,-1.0,0,1,0,0,Pulaski,-84.57709045,37.10380837,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
2000-12-11,1,KS,20061,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,Geary,-96.75251853,39.00227253,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1999-10-02,1,KS,20177,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Shawnee,-95.75652721,39.04138192,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1999-08-31,2,KS,20087,0.0,0.0,0.0,0.0,-1.0,0,1,0,1,Jefferson,-95.38360115,39.23530705,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1999-07-01,1,KS,20185,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Stafford,-98.71763136,38.03102509,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1999-07-07,2,IN,18127,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Porter,-87.06793187,41.46066332,MW,Middle America,orange,Chicago (IN),#f7b6d2,Traditional
1998-08-28,3,IN,18109,0.0,0.0,0.0,0.0,3.0,0,0,1,1,Morgan,-86.44647098,39.48166964,MW,Middle America,orange,Indianapolis,#f7b6d2,Traditional
1998-04-20,1,IN,18097,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Marion,-86.13826325,39.78163624,MW,Middle America,orange,Indianapolis,#f7b6d2,Traditional
1997-03-01,1,IN,18097,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Marion,-86.13826325,39.78163624,MW,Middle America,orange,Indianapolis,#f7b6d2,Traditional
1996-04-29,1,IN,18053,0.0,-1.0,0.0,0.0,1.0,0,0,1,0,Grant,-85.65468702,40.51587228,MW,Middle America,orange,Indianapolis,#f7b6d2,Traditional
2000-11-11,1,IN,18089,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Lake,-87.38221633,41.41685156,MW,Middle America,orange,Chicago (IN),#f7b6d2,Traditional
2000-09-18,1,IN,18075,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Jay,-85.00574703,40.43780769,MW,Middle America,orange,Indianapolis,#f7b6d2,Traditional
2000-08-02,1,IN,18091,0.0,-1.0,1.0,1.0,1.0,0,1,0,0,LaPorte,-86.74045399,41.5459356,MW,Middle America,orange,Chicago (IN),#f7b6d2,Traditional
1997-12-03,1,IL,17085,0.0,0.0,0.0,0.0,2.0,0,0,1,0,Jo Daviess,-90.21246462,42.36542788,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1999-01-08,1,IL,17095,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Knox,-90.2133034,40.93148779,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1998-06-04,1,IL,17113,0.0,0.0,-1.0,1.0,2.0,0,0,1,0,McLean,-88.84769482,40.49061752,MW,Middle America,orange,Chicago (IN),#f7b6d2,Traditional
1998-04-26,1,IL,17031,0.0,0.0,1.0,0.0,5.0,0,0,1,0,Cook,-87.81698762,41.84005007,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1998-05-27,1,IL,17031,0.0,0.0,1.0,0.0,5.0,0,0,1,0,Cook,-87.81698762,41.84005007,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
2000-10-30,1,CA,6099,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,Stanislaus,-120.9979524,37.55851635,W,Growth Management,green,Sacramento,#d62728,Reform
2001-03-20,3,ID,16047,0.0,0.0,0.0,0.0,1.0,0,1,0,1,Gooding,-114.8116615,42.97094353,W,High Density,orange,Salt Lake City,#d62728,Traditional
1997-04-04,2,IA,19111,0.0,0.0,0.0,-1.0,-1.0,0,0,1,1,Lee,-91.47949968,40.64219925,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1995-10-20,1,IA,19055,0.0,0.0,1.0,0.0,2.0,0,0,1,0,Delaware,-91.36741055,42.4713865,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1994-07-12,1,IA,19013,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Black Hawk,-92.30867416,42.47009403,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1996-02-15,3,IA,19049,0.0,0.0,0.0,-1.0,-1.0,0,0,1,1,Dallas,-94.03970701,41.68489264,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1998-06-15,1,GA,13207,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Monroe,-83.91905929,33.0139317,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1995-07-02,1,GA,13049,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Charlton,-82.13757286,30.7815722,S,Growth Management,green,Jacksonville,#1f77b4,Reform
1994-06-20,1,GA,13121,0.0,0.0,-1.0,0.0,-1.0,0,0,1,0,Fulton,-84.46714878,33.79038574,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1994-01-31,1,GA,13175,0.0,-1.0,-1.0,2.0,0.0,0,0,1,0,Laurens,-82.92233434,32.46355824,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2000-09-11,1,GA,13135,0.0,0.0,1.0,0.0,1.0,0,1,0,0,Gwinnett,-84.02400746,33.9614268,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1999-11-15,1,GA,13063,0.0,-1.0,0.0,0.0,-1.0,0,1,0,0,Clayton,-84.35751271,33.54043935,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2000-03-03,1,GA,13153,0.0,0.0,-1.0,0.0,-1.0,0,1,0,0,Houston,-83.66625831,32.45919716,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2000-10-23,1,FL,12115,0.0,0.0,0.0,0.0,1.0,0,1,0,0,Sarasota,-82.33141981,27.18432942,S,Growth Management,green,Tampa,#1f77b4,Reform
1999-01-16,2,FL,12097,0.0,0.0,0.0,0.0,-1.0,0,1,0,1,Osceola,-81.14924253,28.06245875,S,Growth Management,green,Orlando,#1f77b4,Reform
1999-09-19,1,FL,12057,1.0,0.0,0.0,-1.0,-3.0,0,1,0,0,Hillsborough,-82.30867294,27.92948052,S,Growth Management,green,Tampa,#1f77b4,Reform
2000-03-08,2,FL,12121,0.0,0.0,0.0,-1.0,-1.0,0,1,0,1,Suwannee,-82.99147597,30.19562156,S,Growth Management,green,Jacksonville,#1f77b4,Reform
2000-10-29,1,FL,12119,0.0,0.0,0.0,0.0,1.0,0,1,0,0,Sumter,-82.08128977,28.70520781,S,Growth Management,green,Orlando,#1f77b4,Reform
1999-06-28,1,FL,12021,0.0,0.0,0.0,0.0,0.0,0,1,0,0,Collier,-81.34769003,26.11069361,S,Growth Management,green,Miami,#1f77b4,Reform
1995-12-06,1,FL,12053,0.0,0.0,0.0,0.0,0.0,0,0,1,0,Hernando,-82.42535431,28.55404893,S,Growth Management,green,Tampa,#1f77b4,Reform
1994-07-05,1,FL,12111,0.0,0.0,1.0,0.0,-1.0,0,0,1,0,St. Lucie,-80.47111892,27.377528,S,Growth Management,green,West Palm Beach,#1f77b4,Reform
1997-03-16,1,DE,10003,0.0,0.0,-1.0,0.0,0.0,0,0,1,0,New Castle,-75.64791441,39.58150592,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
